,adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
1,False,/kt9p1cS4O72aSeFRGQzlLuI1mY4.jpg,"[80, 27, 9648]",1107166,Psycho Killer,en,Psycho Killer,"Following the brutal murder of her husband, a Kansas highway patrol officer sets out on a journey to track down the perpetrator. As the hunt progresses, she comes to realize the man responsible is a sadistic serial killer, and the depth of his mental depravity and his sinister agenda is more twisted than anyone could have imagined.",45.0825,/5xgxxmLivJXL8aF0HdZfpx8aAIo.jpg,2026-02-19,False,False,5.525,40
2,False,/7TJjD2X9GTEqyLVIJKLS85J2V47.jpg,"[53, 28, 80]",28322,Madness,it,Vacanze per un massacro,"An escaped convicted murderer invades the cottage of a man, his wife and the wife's sister, whereupon he proceeds to torment this already dysfunctional trio with rape and violence.",50.2802,/gV0J0Fqw2mYMtQbzb0ruxv9MAeZ.jpg,1980-03-20,False,False,5.0,29
3,False,/bkaDIMphJ3WkQ3kZ1jZtBu4Rygx.jpg,[99],1242391,Clemente,en,Clemente,An immersive documentary about the remarkable life and legacy of MLB icon Roberto Clemente.,38.1124,/aQTq2qB9Qge45KWWXyDiIz4grWm.jpg,2025-09-11,False,False,9.0,3
4,False,/qXxFWyur7jFkg2aQgENcXuyYeHF.jpg,"[27, 9648]",1480387,undertone,en,undertone,The host of a popular paranormal podcast becomes haunted by terrifying recordings mysteriously sent her way.,43.8956,/2PFgFMnrdCPXWiZl1PUvky7Mo9D.jpg,2026-03-12,False,False,6.455,123
5,False,/zD5v1E4joAzFvmAEytt7fM3ivyT.jpg,"[28, 12, 878]",634649,Spider-Man: No Way Home,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",50.835,/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,2021-12-15,False,False,7.933,21860
6,False,/9BBTo63ANSmhC4e6r62OJFuK2GL.jpg,"[878, 28, 12]",24428,The Avengers,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",53.2814,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,2012-04-25,False,False,8.012,37524
7,False,/5rxEnsgriw8z065q51lrvPKYmCL.jpg,"[10749, 18]",1367642,Reminders of Him,en,Reminders of Him,"When Diem's custodial grandparents adamantly refuse Kenna's attempts to see her daughter, Kenna discovers unexpected compassion, and then something truer and deeper, with former NFL player and local bar owner Ledger. As their secret romance develops, so do the dangers for both of them, leading Kenna toward heartbreak and, ultimately, the hope for a second chance.",50.0104,/7L6rceYgzQ0NeHD7PRDNrRoQ291.jpg,2026-03-11,False,False,7.2,169
8,False,/wqJIc0fU3xjPTOtwiPppWBpWbAZ.jpg,"[80, 35]",1274477,Shamrocks,en,Shamrocks,A low-level crook impacts numerous lives over St. Patrick's Day weekend.,48.4502,/2kObNNtmOJUn9VJVdUvWhqeDq7K.jpg,,False,False,0.0,0
9,False,/8gBOpyW6iTDGZJR93YuF3L7dDuI.jpg,"[18, 10770]",441168,From Straight A's to XXX,en,From Straight A's to XXX,"When a change of circumstances leaves Miriam unable to pay her college tuition, she makes a surprising decision: to start performing in adult films, using the pseudonym Belle Knox. Miriam lies to her family and her friends at school, keeping her double life a secret. But soon rumours spread and Miriam becomes the subject of vicious online attacks and unwanted attention. Miriam fights back: she talks to the media, saying her new line of work empowers her as a feminist. But her confident stand has unintended consequences. Miriam is shunned by her conservative family and her colleagues in the adult film world. One impulsive decision has quickly spiralled out of control - and Miriam's problems are just beginning.",51.2425,/kvcdaGcres9pGDwZfPN9jOKfZh.jpg,2017-02-11,False,False,5.822,160
10,False,/nnmbJvYyDS1VkMOCbxSpdBi3WbJ.jpg,"[28, 18, 36]",1579,Apocalypto,en,Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",52.5033,/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg,2006-12-07,False,False,7.599,6212
11,False,/iQSXJs6RbTumcwxMjCedDoK99rx.jpg,"[53, 80, 18, 10770]",1659087,180,en,180,"When an unexpected road rage incident puts his son in critical condition, an enraged father spirals down a dark path of emotional turmoil and vengeance.",46.6784,/9ISjrhA38HpSSGtfiCk8lpziC3K.jpg,2026-04-16,False,False,5.657,70
12,False,,[27],416094,Overtime,en,Overtime,"It's getting late on a Friday night and Ralph is keen to get out of the office, but the boss won't let him. No big deal, right? It's just that the full moon is rising and Ralph is a werewolf.",35.0438,/jYfTp4mj6SZlDYYFY5kpI64IYVK.jpg,2016-09-23,False,False,6.444,9
13,False,/s4su6J8opkWW9ibqfBdG6oae5iw.jpg,[18],1266992,Balinsasayaw,tl,Balinsasayaw,"A rich woman marries a charming womanizer who conspires with his wife’s best friend. When all the revelations are exposed, the tables suddenly turn.",54.0216,/5gotyf6pPf9ZbDSW0yBLXMpDmmP.jpg,2024-05-17,False,False,6.6,5
14,False,,[35],979571,The Chumps,en,The Chumps,"When the story begins, a newly married couple (Franklin Pangborn and Marjorie Beebe) board a train for their honeymoon. Soon they make friends with what they THINK is a nice couple...not realizing they are card sharps. They crooks are spotted on the train and are warned NOT to take advantage of other passengers...so they invite the couple to their home in order to fleece them. Does the plan go as the crooks planned?",36.6975,,1930-07-16,False,False,3.667,3
15,False,/2UVz3Bozv43YgP9J2mf6xpeaX7C.jpg,"[35, 10749]",72216,Rose Bowl,en,Rose Bowl,"Paddy O'Riley and Ossie Merrill, Bellport high school football heroes, enroll in distant colleges; Paddy at a small school in the East, where he is barely a substitute, and Ossie at a powerhouse-football school, where he is an instant star and all-American candidate. They leave behind Cheers Reynolds, who is fond of Paddy, who works in her family's drugstore, but she loves Ossie almost as much as he loves himself. Paddy makes friends with team fullback Dutch Schultz, who accompanies him on vacation, and they arrive back in Bellport just as Ossie is also coming home on break. Florence Taylor is also in town on a film junket. Unknown to any of the others, Paddy and Florence had gone to high school together. Back at school and three years later, Paddy and Dutch learn that their football team could get invited to the coveted Rose Bowl to play against Ossie's team, if it could get enough publicity (pre-BCS days) that would attract a large crowd...",45.9661,/OzN9IDv0PDbP24diwvxUJ8DIFP.jpg,1936-11-30,False,False,7.0,3
16,False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,Avengers: Infinity War,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",50.409,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,False,False,8.234,31809
17,False,/4cd9YihTHx1j8oRdlwEa1emKiAl.jpg,"[35, 18]",81774,Exploits of a Young Don Juan,fr,Les Exploits d'un jeune Don Juan,"In 1914, sixteen year old Roger returned home from boarding school during vacation to find his puberty hit hard in a house filled with beautiful women. These women have previous engagements with other men who are away, and during this time, Roger impregnates them all, including his aunt and sister, then devises plans to cuckold the men.",50.2421,/xvtRgQIRegLjsjaIkKQbh0hk3Qy.jpg,1986-11-04,False,False,6.035,311
18,False,/zfbjgQE1uSd9wiPTX4VzsLi0rGG.jpg,"[18, 80]",278,The Shawshank Redemption,en,The Shawshank Redemption,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",48.9641,/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg,1994-09-23,False,False,8.719,30213
19,False,/tZiRd4IpoNiaoLXr2o2YfhTMjE2.jpg,"[12, 28]",662707,Starbright,en,Starbright,"A young woman becomes the guardian of a fallen star, which she must protect from dangerous forces with the help of a brave stranger.",44.8686,/m1Zl07DNYeSyNcz9hf8hDsS2oB5.jpg,2026-02-27,False,False,6.531,16
0,False,/eI70OmCCWYk99ZYxmR2PEFq6Yd1.jpg,"[10749, 35, 18]",6183,Barefoot,de,Barfuß,A hedonistic bachelor - he is his rich family's black sheep - falls for a suicidal mental patient.,34.3625,/gAoSSuWskaixnrFUXJwHwTuEfzt.jpg,2005-03-30,False,False,6.758,198
1,False,/hHDNOlATHhre4eZ7aYz5cdyJLik.jpg,"[27, 53, 878]",1272837,28 Years Later: The Bone Temple,en,28 Years Later: The Bone Temple,Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,46.6664,/kK1BGkG3KAvWB0WMV1DfOx9yTMZ.jpg,2026-01-14,False,False,7.109,1091
2,False,/sGE6N1vJjxZLkOJEXdIOqTslxuL.jpg,[99],1087040,Money Shot: The Pornhub Story,en,Money Shot: The Pornhub Story,"Featuring interviews with performers, activists and past employees, this documentary offers a deep dive into the successes and scandals of Pornhub.",49.9135,/kpTqWqLYcf1uErnx5VXLah4EWJZ.jpg,2023-03-15,False,False,5.783,351
3,False,/hxPi9FOd46WEVajcjhON8m3sihG.jpg,"[10752, 18, 36]",567566,The Rifleman,lv,Dvēseļu putenis,"The love story of sixteen-year-old Arturs is interrupted by the First World War. After losing his mother and his home, he finds some consolation in joining the army, because this is the first time national battalions are allowed in the Russian Empire. But war is nothing like Arturs imagined – no glory, no fairness. It is brutal and painful. Arturs is now completely alone as war takes the lives of his father and brother. Also, no progress is made in the promised quick resolution of the war and timely return home. Within the notion that only he alone cares about returning home and that his homeland is just a playground for other nations, Arturs finds strength for the final battle and eventually returns home to start everything from scratch, just like his newly born country.",43.4317,/cYMVgoTsFbn0HbDwUSxhWCD63mp.jpg,2019-11-11,False,False,7.22,173
4,False,/95T3fvgaZzSalrw7yVjsE8bSymB.jpg,[27],352707,Possessed,en,Possessed,"Forbidden Worlds establishes itself as the premier purveyor of Horror and Mayhem with a trilogy of gothic tales of demonic possession.  (1). The Devil's Spell:  Bodies drop in a night of terror as an evil witch comes back to kill the descendants of the witch hunters who burned her...300 years earlier!  (2). Witches' Dolls:  A literal demon disguised as a sweet little old lady is hell-bent on capturing the souls of unsuspecting boarders and imprisoning them in her hideous book of paper dolls.  (3). Resurrection of The Damned:  A man haunted by the ghost of his dead father and enticed by black magic enters a world that goes beyond the wildest imagination.  (1). ""The Devil's Spell"" segment begins: (at 0:44) and is an excerpt from the film: ""Witchouse (1999)""  (2). ""Witches Dolls"" segment begins: (at 30:42) and is an excerpt from the film: ""Stitches (2001)""  (3). ""Resurrection of The Damned"" segment begins: (at 58:07)  and is an excerpt from the film: ""Netherworld (1992)""",42.6315,/GCVQL9UDTxs72qiDV1lSa4WL6M.jpg,2005-02-08,False,False,3.5,2
5,False,/ecksst0Cb1AO1CZwmGjJu11bfUo.jpg,"[18, 10770]",458293,Michael Jackson: Searching for Neverland,en,Michael Jackson: Searching for Neverland,"Based on the best-selling book, Remember the Time: Protecting Michael Jackson in His Final Days, and told through the eyes of Jackson's trusted bodyguards, Bill Whitfield and Javon Beard. The movie will reveal firsthand the devotion Michael Jackson had to his children, and the hidden drama that took place during the last two years of his life.",49.3911,/mRZIiG4vJiCgJh4v2EPUVVTznC8.jpg,2017-05-29,False,False,6.5,111
6,False,/2u7zbn8EudG6kLlBzUYqP8RyFU4.jpg,"[12, 14, 28]",122,The Lord of the Rings: The Return of the King,en,The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",44.1893,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,2003-12-17,False,False,8.496,26388
7,False,/vSQSYd2zZTqc0zmHImwWEGGluMI.jpg,"[10749, 18]",1316092,"""Wuthering Heights""",en,"""Wuthering Heights""","Tragedy strikes when Heathcliff falls in love with Catherine Earnshaw, a woman from a wealthy family in 18th-century England.",45.5972,/3YBce6dTh1D5oCMITXk2S5QhPt.jpg,2026-02-11,False,False,6.5,826
8,False,/a0lfia8tk8ifkrve0Tn8wkISUvs.jpg,"[12, 14, 28]",120,The Lord of the Rings: The Fellowship of the Ring,en,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",41.5909,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,2001-12-18,False,False,8.432,27390
9,False,,[],1104688,Flash,ja,Flash,A video short created in collaboration with Takashi Inagaki.,32.6194,,1983-01-01,False,False,0.0,0
10,False,,[18],512567,Blind Sky,es,Cielo ciego,"This is a film about the life of a family of marginal thiefs, and how destiny punishes each and every one of its members. A constant contrast between a violent and a domestic world, in which violence, humor and irony, give a new layer to the social and moral conflicts of the characters. A lost house in a forest, an underground bar, a prison, a bus, fields and highways, are the spaces on which thieves, truckers, cooks and hookers collide.",40.7808,/vGmTkk92L7QruiL8gRqCaEvAjB7.jpg,1998-03-12,False,False,10.0,1
11,False,/2KeKfZBlezSHqTsuOjofoa9IrnS.jpg,[99],1493352,Inside Time,en,Inside Time,"This short documentary is a portrait of Stephen Reid, a man sentenced for 18 years for bank robbery. A notorious member of the ""Stopwatch Gang,"" Reid who once lived out the crazy, frantic life of the outlaw bandit. Now confined to a prison cell, he has a lot of time to reflect on the journey that brought him to this moment, something that has made him acutely conscious of the here and now.",39.5795,,2007-08-29,False,False,0.0,0
